airport,countryCode,lat,lng,month_of_purchase,year_of_purchase,months_in_advance,month_of_flight,year_of_flight,airline,dist,duration,price,sale
AEY,IS,65.654567,-18.075067999999998,12,2019,1,1,2020,EasyJet,1158.82,130.0,91.0,False
PHM,DE,48.683333000000005,9.0,11,2019,1,12,2019,EuroWings,1579.38,172.0,186.07,False
CMF,FR,45.637994,5.88437,3,2019,1,4,2019,EasyJet,461.0,61.0,38.82,False
HVK,IS,65.7,-22.466667,2,2019,1,3,2019,RyanAir,542.1,69.0,43.91,False
GRQ,NL,53.120278000000006,6.575556,4,2019,2,6,2019,EuroWings,1233.69,138.0,108.73,False
SBK,FR,48.513056,-2.8088889999999997,3,2019,5,8,2019,EuroWings,1469.89,161.0,107.82,False
GNB,FR,45.359832,5.332019,3,2019,1,4,2019,RyanAir,384.56,53.0,33.73,False
CSO,DE,51.857760999999996,11.426725999999999,11,2019,3,2,2020,RyanAir,419.27,56.0,35.47,False
EGS,IS,65.277778,-14.402778,5,2019,2,7,2019,EasyJet,477.91,62.0,48.85,False
EIB,DE,50.991608,10.47976,2,2019,3,5,2019,EasyJet,860.76,101.0,58.15,False
SGD,DK,54.96444399999999,9.791731,8,2019,6,2,2020,RyanAir,1576.65,172.0,91.73,False
SOB,HU,46.713471999999996,17.240444,10,2019,1,11,2019,EasyJet,692.17,84.0,90.87,False
CBU,DE,51.770278000000005,14.299167,5,2019,5,10,2019,RyanAir,415.25,56.0,28.85,False
DUB,IE,53.42728,-6.24357,6,2019,1,7,2019,RyanAir,1420.92,157.0,129.88,False
KIR,IE,52.181475,-9.535666,3,2019,1,4,2019,EasyJet,220.21,37.0,23.55,False
BCN,ES,41.303027,2.07593,11,2019,3,2,2020,RyanAir,1133.8,128.0,81.07,False
CWL,GB,51.398768,-3.339075,10,2019,1,11,2019,EasyJet,678.2,82.0,88.71,False
WIE,DE,50.04957,8.324533,8,2019,6,2,2020,RyanAir,1201.86,135.0,72.0,False
FEL,DE,48.2,11.266667,9,2019,2,11,2019,EasyJet,1503.78,165.0,170.0,False
ILH,DE,49.4739,10.3881,2,2019,5,7,2019,EasyJet,1690.04,184.0,123.22,False
NIT,FR,46.316666999999995,-0.45,5,2019,2,7,2019,RyanAir,841.68,99.0,78.0,False
DTM,DE,51.514826,7.613139,11,2019,5,4,2020,RyanAir,364.51,51.0,21.68,True
ILH,DE,49.4739,10.3881,7,2019,3,10,2019,EasyJet,1690.04,184.0,105.94,False
KEV,FI,61.583332999999996,24.75,9,2019,6,3,2020,RyanAir,1407.34,155.0,82.67,False
KGS,GR,36.801002000000004,27.089478999999997,8,2019,6,2,2020,EuroWings,1476.35,162.0,86.4,False
PNA,ES,42.767497,-1.639347,11,2019,3,2,2020,EuroWings,1598.9,174.0,110.2,False
KZG,DE,49.733333,10.15,1,2019,1,2,2019,EuroWings,1665.75,181.0,115.18,False
OLB,IT,40.903143,9.514823,5,2019,1,6,2019,EuroWings,628.82,77.0,41.41,True
BMR,DE,53.716667,7.4,2,2019,4,6,2019,EasyJet,1417.69,156.0,110.62,False
ALV,AD,42.5,1.516667,4,2019,2,6,2019,EasyJet,1566.34,171.0,134.73,False
SEJ,ES,40.97167,-5.648333,4,2019,1,5,2019,EuroWings,1458.49,160.0,101.82,False
FLH,GB,58.5,-3.0,12,2019,4,4,2020,EuroWings,176.11,32.0,19.2,False
PZE,GB,50.127545,-5.518258,5,2019,1,6,2019,EasyJet,731.92,88.0,72.8,False
SPM,DE,49.973876000000004,6.694407000000001,10,2019,2,12,2019,EuroWings,776.5,92.0,94.79,False
SZD,GB,53.399443999999995,-1.389722,5,2019,8,1,2020,EuroWings,977.18,112.0,52.27,False
JCO,MT,36.016667,14.333332999999998,2,2019,2,4,2019,EuroWings,1582.5,173.0,104.85,False
AGF,FR,44.173611,0.598611,6,2019,2,8,2019,EasyJet,499.38,64.0,50.42,False
DRS,DE,51.124333,13.766082,7,2019,5,12,2019,RyanAir,381.09,53.0,46.42,False
MJV,ES,37.775213,-0.81904,12,2019,1,1,2020,RyanAir,765.12,91.0,63.7,False
PHM,DE,48.683333000000005,9.0,6,2019,7,1,2020,EasyJet,1579.38,172.0,86.0,False
BBS,GB,51.333333,-0.85,2,2019,7,9,2019,RyanAir,373.26,52.0,11.82,True
BOR,FR,47.655556,7.011667,10,2019,1,11,2019,RyanAir,1664.47,181.0,195.81,False
BDU,NO,69.056111,18.54,10,2019,6,4,2020,EasyJet,686.6,83.0,53.12,False
TGV,BG,42.416667,24.5,4,2019,3,7,2019,EuroWings,1582.99,173.0,129.49,False
LDV,FR,48.5,-4.1,8,2019,3,11,2019,EasyJet,1527.03,167.0,163.46,False
SEJ,ES,40.97167,-5.648333,12,2019,1,1,2020,RyanAir,1458.49,160.0,112.0,False
SZD,GB,53.399443999999995,-1.389722,1,2019,2,3,2019,EuroWings,977.18,112.0,67.88,False
SXB,FR,48.544877,7.627674000000001,1,2019,1,2,2019,EasyJet,1619.08,176.0,112.0,False
FLH,GB,58.5,-3.0,8,2019,3,11,2019,EuroWings,176.11,32.0,31.32,False
SIJ,IS,66.166667,-18.933332999999998,3,2019,1,4,2019,RyanAir,1512.54,166.0,105.64,False
QMM,IT,43.987594,10.146547,4,2019,2,6,2019,RyanAir,1358.39,150.0,118.18,False
WTN,GB,53.166211,-0.523825,11,2019,6,5,2020,RyanAir,1155.37,130.0,69.33,False
ORK,IE,51.849107000000004,-8.489847,11,2019,2,1,2020,EasyJet,410.18,56.0,37.33,False
ANX,NO,69.292486,16.144184,9,2019,2,11,2019,EuroWings,1295.2,144.0,178.04,False
ANT,AT,47.119631,10.24061,10,2019,7,5,2020,RyanAir,659.29,80.0,40.0,False
GWT,DE,54.915278,8.343055999999999,11,2019,1,12,2019,EasyJet,1573.51,172.0,186.07,False
GUU,IS,64.966667,-23.166667,1,2019,3,4,2019,EasyJet,485.16,63.0,36.27,False
PRV,CZ,49.590278000000005,17.208333,11,2019,3,2,2020,RyanAir,1441.23,159.0,100.7,False
PNL,IT,36.813611,11.966111,4,2019,3,7,2019,EuroWings,1232.39,138.0,103.29,False
SPO,ES,37.383333,-5.75,12,2019,2,2,2020,EuroWings,803.04,95.0,63.33,False
DIJ,FR,47.270833,5.088889,5,2019,3,8,2019,EasyJet,1130.9,128.0,95.81,False
GLL,NO,60.7,8.95,10,2019,3,1,2020,EasyJet,1281.26,143.0,108.68,False
DLP,FR,48.866667,2.8,1,2019,8,9,2019,EasyJet,1672.53,182.0,77.21,False
BQH,GB,51.333333,0.033333,12,2019,7,7,2020,EuroWings,117.93,26.0,16.9,False
OST,BE,51.199721999999994,2.863611,11,2019,1,12,2019,EuroWings,791.22,94.0,101.69,False
LUG,CH,46.002393,8.909827,10,2019,1,11,2019,EasyJet,274.04,42.0,54.52,False
PRV,CZ,49.590278000000005,17.208333,1,2019,3,4,2019,RyanAir,1441.23,159.0,91.55,False
RLG,DE,53.92,12.266667,2,2019,1,3,2019,EasyJet,1643.52,179.0,113.91,False
GLL,NO,60.7,8.95,4,2019,2,6,2019,EasyJet,1281.26,143.0,67.6,True
JSY,GR,37.423611,24.95,3,2019,9,12,2019,RyanAir,793.56,94.0,62.95,False
VPN,IS,65.720596,-14.8506,9,2019,2,11,2019,EasyJet,527.93,67.0,69.03,False
URD,DE,49.8,11.133333,10,2019,4,2,2020,EuroWings,1268.14,141.0,84.6,False
VAF,FR,44.920278,4.9702779999999995,9,2019,1,10,2019,EasyJet,550.36,70.0,44.55,False
MZM,FR,49.0725,6.134444,11,2019,5,4,2020,RyanAir,1356.42,150.0,85.0,False
LTT,FR,43.205651,6.483263,9,2019,3,12,2019,RyanAir,1079.32,122.0,59.71,True
VDS,NO,70.065,29.845278000000004,7,2019,1,8,2019,EasyJet,618.6,76.0,75.45,False
MSE,GB,51.346396,1.357335,8,2019,4,12,2019,EuroWings,383.98,53.0,49.15,False
SIJ,IS,66.166667,-18.933332999999998,3,2019,3,6,2019,EuroWings,1512.54,166.0,124.25,False
RFN,IS,66.416667,-15.016667000000002,4,2019,4,8,2019,EuroWings,903.63,105.0,74.45,False
BMR,DE,53.716667,7.4,2,2019,5,7,2019,EuroWings,1417.69,156.0,104.47,False
MCU,FR,46.35,2.6,12,2019,3,3,2020,EuroWings,333.63,48.0,30.4,False
VAA,FI,63.043549,21.760123,5,2019,4,9,2019,RyanAir,1238.82,138.0,75.27,False
SIJ,IS,66.166667,-18.933332999999998,12,2019,2,2,2020,RyanAir,1512.54,166.0,110.67,False
XZD,NO,60.1875,12.001667,4,2019,3,7,2019,EasyJet,1543.26,169.0,151.79,False
MCM,MC,43.725833,7.419722,11,2019,3,2,2020,EasyJet,897.03,104.0,65.87,False
SIJ,IS,66.166667,-18.933332999999998,5,2019,1,6,2019,EuroWings,1512.54,166.0,137.33,False
MRS,FR,43.44178,5.222137,8,2019,7,3,2020,RyanAir,1172.02,132.0,66.0,False
MHG,DE,49.476577,8.521081,10,2019,5,3,2020,EuroWings,1535.25,168.0,47.6,True
FLF,DE,54.772222,9.383333,10,2019,4,2,2020,EasyJet,1458.0,160.0,96.0,False
JCA,FR,43.535369,7.038334,1,2019,2,3,2019,RyanAir,916.53,106.0,64.24,False
BEB,GB,57.473414,-7.376028,9,2019,5,2,2020,RyanAir,485.84,63.0,35.7,False
ZGC,HR,45.803101,15.994173000000002,5,2019,9,2,2020,RyanAir,257.46,40.0,17.33,False
NTE,FR,47.157623,-1.601402,9,2019,1,10,2019,RyanAir,917.08,106.0,67.45,False
HHN,DE,49.948333,7.264167,2,2019,6,8,2019,EasyJet,888.37,103.0,64.92,False
HKV,BG,41.933333000000005,25.55,3,2019,4,7,2019,EasyJet,1873.46,202.0,143.24,False
SGD,DK,54.96444399999999,9.791731,12,2019,1,1,2020,EasyJet,1576.65,172.0,120.4,False
BER,DE,52.366667,13.503333,6,2019,6,12,2019,EasyJet,702.96,85.0,70.06,False
